time	A01	A02	A03	A04	A05	A06	A07	A08	B01	B02	B03	B04	B05	B06	B07	B08	C01	C02	C03	C04	C05	C06	C07	C08	D01	D02	D03	D04	D05	D06	D07	D08	E01	E02	E03	E04	E05	E06	E07	E08	F01	F02	F03	F04	F05	F06	F07	F08
2.17159	1.1000000000000014	0.6280000000000001	0.12100000000000044	0.2029999999999994	0.43900000000000006	0.5760000000000005	0.6489999999999991	0.5649999999999995	0.532	0.7789999999999999	0.7899999999999991	0.4450000000000003	0.3130000000000006	0.5810000000000013	0.4270000000000014	0.4159999999999986	0.8190000000000026	0.6760000000000002	0.4269999999999996	0.3440000000000012	0.6369999999999987	0.5810000000000013	0.39199999999999946	0.5299999999999994	0.6629999999999967	0.7460000000000004	0.4039999999999999	0.4789999999999992	0.42799999999999905	0.6330000000000009	0.3810000000000002	0.5399999999999991	0.3229999999999986	0.713000000000001	1.0069999999999997	0.48099999999999987	0.4209999999999994	0.7110000000000003	0.4209999999999994	0.2940000000000005	0.6219999999999999	0.40000000000000036	0.3409999999999993	0.3420000000000005	0.4720000000000013	0.5300000000000011	0.4490000000000016	0.30299999999999905
2.33829	0.9600000000000009	0.7270000000000003	0.27200000000000024	0.19699999999999918	0.4320000000000004	0.6479999999999997	0.5640000000000001	0.42799999999999905	0.39200000000000124	0.6890000000000001	0.5719999999999992	0.49099999999999966	0.30599999999999916	0.6270000000000007	0.41999999999999993	0.3569999999999993	0.5980000000000025	0.6669999999999998	0.3409999999999993	0.39000000000000057	0.7080000000000002	0.6530000000000005	0.35799999999999876	0.46999999999999886	0.5739999999999981	0.7119999999999997	0.3689999999999998	0.5499999999999989	0.41999999999999993	0.5990000000000002	0.47800000000000153	0.47999999999999865	0.23599999999999888	0.8370000000000015	0.9719999999999995	0.49900000000000055	0.3869999999999987	0.597999999999999	0.3349999999999991	0.3650000000000002	0.5360000000000014	0.5500000000000007	0.38700000000000045	0.36100000000000065	0.49100000000000144	0.6209999999999987	0.4410000000000007	0.270999999999999
2.50508	0.8810000000000002	0.7789999999999999	0.11400000000000077	0.3019999999999996	0.511000000000001	0.5689999999999991	0.5370000000000008	0.5069999999999997	0.4710000000000001	0.6630000000000003	0.6509999999999998	0.5169999999999995	0.2530000000000001	0.7850000000000001	0.41999999999999993	0.3569999999999993	0.6509999999999998	0.6400000000000006	0.3409999999999993	0.41600000000000037	0.5499999999999989	0.6270000000000007	0.30599999999999916	0.391	0.5219999999999985	0.7119999999999997	0.2900000000000009	0.5759999999999987	0.26200000000000045	0.6780000000000008	0.5300000000000011	0.375	0.23599999999999888	0.7060000000000013	0.7349999999999994	0.49900000000000055	0.3869999999999987	0.625	0.3349999999999991	0.3650000000000002	0.6150000000000002	0.4450000000000003	0.33399999999999963	0.28200000000000003	0.4120000000000008	0.6209999999999987	0.4410000000000007	0.2970000000000006
2.67173	0.7670000000000012	0.7139999999999986	0.1280000000000001	0.3149999999999995	0.4450000000000003	0.6359999999999992	0.6289999999999996	0.4919999999999991	0.40800000000000125	0.7640000000000029	0.5869999999999997	0.504999999999999	0.3460000000000001	0.6420000000000012	0.4350000000000005	0.3699999999999992	0.6970000000000027	0.684000000000001	0.35599999999999987	0.3520000000000003	0.6449999999999996	0.668000000000001	0.3719999999999999	0.48499999999999943	0.6209999999999987	0.6750000000000007	0.3849999999999998	0.6709999999999994	0.35599999999999987	0.6140000000000008	0.4150000000000009	0.4689999999999994	0.2779999999999987	0.7210000000000001	0.9879999999999995	0.48900000000000077	0.3490000000000002	0.6129999999999995	0.3490000000000002	0.3800000000000008	0.41800000000000104	0.6180000000000003	0.4009999999999998	0.3490000000000002	0.479000000000001	0.7809999999999988	0.4820000000000011	0.3879999999999999
2.83839	0.6700000000000017	0.7789999999999999	0.1930000000000014	0.2759999999999998	0.45899999999999963	0.5689999999999991	0.5370000000000008	0.4800000000000004	0.39200000000000124	0.7420000000000009	0.9410000000000007	0.43799999999999883	0.2530000000000001	0.548	0.41999999999999993	0.3569999999999993	0.7300000000000004	0.6930000000000014	0.41999999999999993	0.4690000000000012	0.6289999999999996	0.7320000000000011	0.35799999999999876	0.5229999999999997	0.5219999999999985	0.7379999999999995	0.4480000000000004	0.6549999999999994	0.39400000000000013	0.7830000000000013	0.5570000000000004	0.4009999999999998	0.23599999999999888	0.8370000000000015	0.7349999999999994	0.49900000000000055	0.3349999999999991	0.5459999999999994	0.3869999999999987	0.44400000000000084	0.45700000000000074	0.4710000000000001	0.33399999999999963	0.4140000000000015	0.4120000000000008	0.6209999999999987	0.5200000000000014	0.2970000000000006
3.00512	0.7890000000000015	0.8490000000000002	0.18400000000000105	0.26699999999999946	0.5289999999999999	0.5600000000000005	0.6859999999999999	0.49900000000000055	0.4350000000000005	0.7270000000000003	0.5630000000000006	0.48099999999999987	0.2970000000000006	0.6430000000000007	0.4880000000000013	0.347999999999999	0.5850000000000009	0.5760000000000005	0.3039999999999985	0.32699999999999996	0.565999999999999	0.6170000000000009	0.375	0.4339999999999993	0.4819999999999993	0.8060000000000009	0.3849999999999998	0.4079999999999995	0.3829999999999991	0.7469999999999999	0.5190000000000001	0.44399999999999906	0.38399999999999856	0.7480000000000011	0.7509999999999994	0.41000000000000014	0.2989999999999995	0.5359999999999996	0.3780000000000001	0.3030000000000008	0.684000000000001	0.4610000000000003	0.29800000000000004	0.3520000000000003	0.40300000000000047	0.7590000000000003	0.4320000000000004	0.3680000000000003
3.17172	0.8510000000000009	0.8559999999999999	0.24300000000000033	0.22100000000000009	0.5090000000000003	0.6989999999999998	0.4559999999999995	0.5050000000000008	0.6270000000000007	0.6850000000000023	0.5700000000000003	0.6719999999999988	0.33000000000000007	0.6240000000000006	0.391	0.3539999999999992	0.5690000000000026	0.6370000000000005	0.3379999999999992	0.4140000000000015	0.6529999999999987	0.8080000000000016	0.4350000000000005	0.5199999999999996	0.5969999999999978	0.7880000000000003	0.3930000000000007	0.5469999999999988	0.391	0.6230000000000011	0.5280000000000005	0.47799999999999976	0.2599999999999998	0.782	0.7589999999999986	0.5760000000000005	0.3849999999999998	0.6749999999999989	0.46399999999999864	0.3100000000000005	0.5330000000000013	0.520999999999999	0.2530000000000001	0.359	0.5410000000000004	0.7469999999999999	0.46500000000000163	0.34800000000000075
3.33853	0.8810000000000002	0.7789999999999999	0.1930000000000014	0.22299999999999898	0.511000000000001	0.6219999999999999	0.6419999999999995	0.5589999999999993	0.39200000000000124	0.7680000000000007	0.5719999999999992	0.5169999999999995	0.30599999999999916	0.548	0.4720000000000013	0.3569999999999993	0.7560000000000002	0.588000000000001	0.41999999999999993	0.41600000000000037	0.786999999999999	0.7320000000000011	0.35799999999999876	0.46999999999999886	0.49499999999999744	0.7910000000000004	0.47499999999999964	0.5759999999999987	0.41999999999999993	0.5460000000000012	0.3990000000000009	0.45399999999999885	0.39399999999999835	0.7060000000000013	0.6829999999999998	0.39400000000000013	0.3869999999999987	0.7560000000000002	0.4659999999999993	0.3650000000000002	0.5360000000000014	0.5500000000000007	0.41300000000000026	0.4400000000000013	0.4120000000000008	0.7789999999999999	0.3890000000000011	0.45500000000000007
3.50512	0.8620000000000001	0.6859999999999999	0.15300000000000047	0.20999999999999908	0.6560000000000006	0.6080000000000005	0.5239999999999991	0.5470000000000006	0.35100000000000087	0.7200000000000024	0.532	0.581999999999999	0.31899999999999906	0.559000000000001	0.4039999999999999	0.395999999999999	0.5790000000000006	0.6490000000000009	0.21999999999999886	0.4540000000000006	0.7720000000000002	0.6900000000000013	0.2919999999999998	0.5069999999999997	0.5809999999999995	0.8529999999999998	0.35299999999999976	0.4559999999999995	0.4039999999999999	0.6110000000000007	0.593	0.4399999999999995	0.2209999999999983	0.9010000000000016	1.0350000000000001	0.484	0.37299999999999933	0.6630000000000003	0.45199999999999996	0.3500000000000014	0.6790000000000003	0.4559999999999995	0.39899999999999913	0.3990000000000009	0.45000000000000107	0.6699999999999982	0.5060000000000002	0.4169999999999998
3.67185	0.7310000000000016	0.7119999999999997	0.2580000000000009	0.2889999999999997	0.49799999999999933	0.7919999999999998	0.47199999999999953	0.5470000000000006	0.4299999999999997	0.7200000000000024	0.6890000000000001	0.6609999999999996	0.37100000000000044	0.6380000000000017	0.4039999999999999	0.34299999999999997	0.8150000000000013	0.6230000000000011	0.4039999999999999	0.4010000000000016	0.6929999999999996	0.7430000000000003	0.266	0.37599999999999945	0.5539999999999985	0.6430000000000007	0.4320000000000004	0.4559999999999995	0.4039999999999999	0.7680000000000007	0.4350000000000005	0.4399999999999995	0.35199999999999854	0.7690000000000001	0.9039999999999999	0.5630000000000006	0.37299999999999933	0.7419999999999991	0.37299999999999933	0.29800000000000004	0.6270000000000007	0.5079999999999991	0.5299999999999994	0.3470000000000013	0.45000000000000107	0.5129999999999981	0.4270000000000014	0.36400000000000077
3.83849	0.9120000000000008	0.7099999999999991	0.22900000000000098	0.28699999999999903	0.5750000000000011	0.7110000000000003	0.6010000000000009	0.5719999999999992	0.532	0.9000000000000021	0.5549999999999997	0.6319999999999997	0.6059999999999999	0.609	0.375	0.39400000000000013	0.6280000000000001	0.6720000000000006	0.40199999999999925	0.47800000000000153	0.6899999999999995	0.6880000000000006	0.34199999999999875	0.504999999999999	0.5769999999999982	0.6929999999999996	0.4299999999999997	0.4789999999999992	0.40199999999999925	0.7400000000000002	0.5370000000000008	0.4369999999999994	0.2969999999999988	0.8980000000000015	1.3739999999999988	0.48099999999999987	0.37099999999999866	0.5289999999999999	0.44899999999999984	0.37400000000000055	0.5449999999999999	0.4269999999999996	0.3699999999999992	0.3440000000000012	0.4480000000000004	0.5869999999999997	0.5030000000000001	0.3620000000000001
4.00527	0.7330000000000005	0.5889999999999986	0.21300000000000097	0.27199999999999847	0.5069999999999997	0.6679999999999993	0.5860000000000003	0.5570000000000004	0.5140000000000011	0.7690000000000019	0.5389999999999997	0.6939999999999991	0.4320000000000004	0.697000000000001	0.43599999999999994	0.3780000000000001	0.7100000000000009	0.6260000000000012	0.38399999999999856	0.38200000000000145	0.6189999999999998	0.697000000000001	0.35299999999999976	0.5139999999999993	0.6329999999999991	0.7000000000000011	0.4900000000000002	0.4349999999999987	0.35799999999999876	0.7220000000000013	0.41300000000000026	0.41999999999999993	0.2259999999999991	0.6700000000000017	0.8559999999999999	0.5150000000000006	0.43299999999999983	0.7219999999999995	0.30100000000000016	0.27800000000000047	0.6080000000000005	0.3569999999999993	0.5109999999999992	0.30100000000000016	0.4320000000000004	0.4480000000000004	0.48600000000000065	0.24300000000000033
4.17189	0.713000000000001	0.5670000000000002	0.3230000000000004	0.35499999999999865	0.48600000000000065	0.6989999999999998	0.7479999999999993	0.5350000000000001	0.4139999999999997	0.7759999999999998	0.5960000000000001	0.7249999999999996	0.3569999999999993	0.6750000000000007	0.5200000000000014	0.4089999999999989	0.6380000000000017	0.6050000000000004	0.38899999999999935	0.5180000000000007	0.7029999999999994	0.6750000000000007	0.3309999999999995	0.4919999999999991	0.5339999999999989	0.7840000000000007	0.41600000000000037	0.5189999999999984	0.44200000000000017	0.7270000000000003	0.4450000000000003	0.42499999999999893	0.36299999999999955	0.7280000000000015	0.7299999999999986	0.5210000000000008	0.359	0.8059999999999992	0.5949999999999989	0.4140000000000015	0.5860000000000003	0.5190000000000001	0.30599999999999916	0.3330000000000002	0.5150000000000006	0.5359999999999978	0.5700000000000003	0.43099999999999916
4.33863	0.6390000000000011	0.734	0.28000000000000114	0.33999999999999986	0.4969999999999999	0.8399999999999999	0.7330000000000005	0.5470000000000006	0.5800000000000001	0.777000000000001	0.5259999999999998	0.6819999999999986	0.3680000000000003	0.684000000000001	0.44899999999999984	0.3929999999999989	0.7460000000000022	0.7160000000000011	0.4499999999999993	0.4480000000000004	0.843	0.684000000000001	0.41999999999999993	0.5009999999999994	0.5109999999999992	0.7390000000000008	0.31900000000000084	0.5279999999999987	0.2919999999999998	0.7360000000000007	0.47800000000000153	0.4079999999999995	0.266	0.7890000000000015	0.7639999999999993	0.5020000000000007	0.5779999999999994	0.7359999999999989	0.5	0.3960000000000008	0.6479999999999997	0.5540000000000003	0.3680000000000003	0.47300000000000075	0.49900000000000055	0.5809999999999995	0.5	0.39000000000000057
4.50518	0.7220000000000013	0.6269999999999989	0.22500000000000142	0.3349999999999991	0.4920000000000009	0.7059999999999995	0.5180000000000007	0.5670000000000002	0.4220000000000006	0.735000000000003	0.5510000000000002	0.7059999999999995	0.391	0.7090000000000014	0.44899999999999984	0.41499999999999915	0.7260000000000026	0.6140000000000008	0.395999999999999	0.6300000000000008	0.6849999999999987	0.7360000000000007	0.3379999999999992	0.5	0.5439999999999969	0.6869999999999994	0.4510000000000005	0.3689999999999998	0.2919999999999998	0.6560000000000006	0.5050000000000008	0.4319999999999986	0.238999999999999	0.7620000000000005	0.9479999999999986	0.5280000000000005	0.4449999999999985	0.6820000000000004	0.36599999999999966	0.36900000000000155	0.5410000000000004	0.5269999999999992	0.5489999999999995	0.4969999999999999	0.3650000000000002	0.5769999999999982	0.4460000000000015	0.4369999999999994
4.6719	0.7970000000000006	0.6819999999999986	0.28000000000000114	0.33999999999999986	0.41800000000000104	0.6560000000000006	0.6799999999999997	0.5210000000000008	0.3960000000000008	0.8290000000000006	0.7629999999999999	0.9179999999999993	0.49900000000000055	0.8150000000000013	0.5020000000000007	0.3669999999999991	0.6940000000000026	0.6900000000000013	0.2919999999999998	0.4480000000000004	0.7379999999999995	0.7100000000000009	0.39400000000000013	0.4219999999999988	0.379999999999999	0.6080000000000005	0.34500000000000064	0.44899999999999984	0.34499999999999886	0.7360000000000007	0.47800000000000153	0.35599999999999987	0.1869999999999994	0.8150000000000013	0.7909999999999986	0.5020000000000007	0.4469999999999992	0.8669999999999991	0.4209999999999994	0.3440000000000012	0.7530000000000001	0.5800000000000001	0.34199999999999875	0.3680000000000003	0.4460000000000015	0.7390000000000008	0.39500000000000135	0.3379999999999992
4.83858	0.718	0.7609999999999992	0.12300000000000111	0.33999999999999986	0.5750000000000011	0.7349999999999994	0.6010000000000009	0.5210000000000008	0.4750000000000014	0.8290000000000006	0.5259999999999998	0.786999999999999	0.41999999999999993	0.684000000000001	0.5020000000000007	0.3669999999999991	0.615000000000002	0.5850000000000009	0.34499999999999886	0.4220000000000006	0.7639999999999993	0.7890000000000015	0.39400000000000013	0.5269999999999992	0.6159999999999997	0.6600000000000001	0.47600000000000087	0.6849999999999987	0.37100000000000044	0.8670000000000009	0.4250000000000007	0.4870000000000001	0.31899999999999906	0.7890000000000015	0.843	0.5810000000000013	0.28999999999999915	0.5	0.36799999999999855	0.3440000000000012	0.5960000000000001	0.5540000000000003	0.3680000000000003	0.3680000000000003	0.3680000000000003	0.7650000000000006	0.5	0.4689999999999994
5.00524	0.7320000000000011	0.7509999999999994	0.19200000000000017	0.3049999999999997	0.46199999999999974	0.7520000000000007	0.5670000000000002	0.5920000000000005	0.6219999999999999	0.8410000000000011	0.6739999999999995	0.7779999999999987	0.516	0.7260000000000009	0.43900000000000006	0.35799999999999876	0.7330000000000005	0.5990000000000002	0.4919999999999991	0.5170000000000012	0.9109999999999996	0.7790000000000017	0.3849999999999998	0.5169999999999995	0.602999999999998	0.5969999999999995	0.6490000000000009	0.49099999999999966	0.4399999999999995	0.8570000000000011	0.4930000000000003	0.39899999999999913	0.3349999999999991	0.8580000000000005	0.831999999999999	0.6750000000000007	0.3330000000000002	0.8049999999999997	0.4900000000000002	0.46500000000000163	0.5869999999999997	0.5700000000000003	0.4109999999999996	0.4640000000000004	0.41100000000000136	0.509999999999998	0.543000000000001	0.4610000000000003
5.172	0.7760000000000016	0.6659999999999986	0.34299999999999997	0.4029999999999987	0.4559999999999995	0.7449999999999992	0.5860000000000003	0.5069999999999997	0.5360000000000014	0.7250000000000014	0.5879999999999992	0.8229999999999986	0.4039999999999999	0.7190000000000012	0.43100000000000094	0.3509999999999991	0.7490000000000023	0.7480000000000011	0.484	0.6400000000000006	0.9029999999999987	0.7710000000000008	0.3780000000000001	0.45699999999999896	0.48799999999999955	0.6669999999999998	0.5630000000000006	0.5619999999999994	0.35299999999999976	0.7190000000000012	0.4850000000000012	0.391	0.24799999999999933	0.8500000000000014	1.0079999999999991	0.484	0.2469999999999999	0.798	0.4039999999999999	0.40500000000000114	0.5010000000000012	0.5359999999999996	0.4039999999999999	0.3780000000000001	0.4300000000000015	0.7049999999999983	0.48300000000000054	0.45500000000000007
