time	A01	A02	A03	A04	A05	A06	A07	A08	B01	B02	B03	B04	B05	B06	B07	B08	C01	C02	C03	C04	C05	C06	C07	C08	D01	D02	D03	D04	D05	D06	D07	D08	E01	E02	E03	E04	E05	E06	E07	E08	F01	F02	F03	F04	F05	F06	F07	F08
1.67192	0.3780000000000001	0.21899999999999942	0.3009999999999984	0.2649999999999988	0.2919999999999998	0.2640000000000011	0.8039999999999985	0.16699999999999982	0.5090000000000003	1.0710000000000015	0.24899999999999878	0.3000000000000007	0.30100000000000016	0.28200000000000003	0.5399999999999991	0.3960000000000008	0.277000000000001	0.7330000000000005	0.24099999999999966	0.1750000000000007	0.3100000000000005	0.4190000000000005	0.4670000000000023	0.22100000000000009	0.2220000000000013	0.42499999999999893	0.4859999999999989	0.2560000000000002	0.370000000000001	0.4139999999999997	0.7839999999999989	0.3810000000000002	0.14000000000000057	0.1999999999999993	0.2829999999999995	0.3550000000000004	0.5060000000000002	0.31200000000000117	0.5890000000000004	0.4759999999999991	0.347999999999999	0.24900000000000055	0.26900000000000013	0.23900000000000077	0.4740000000000002	0.33899999999999864	0.4670000000000005	0.2129999999999992
1.83855	0.4900000000000002	0.20699999999999896	0.3829999999999991	0.19799999999999862	0.22300000000000075	0.5259999999999998	0.8369999999999997	0.2749999999999986	0.42400000000000126	0.7079999999999984	0.28199999999999825	0.21300000000000097	0.2629999999999999	0.3650000000000002	0.5489999999999995	0.2430000000000021	0.23100000000000165	0.47799999999999976	0.4480000000000004	0.13700000000000045	0.39199999999999946	0.4800000000000004	0.3670000000000009	0.3130000000000006	0.24200000000000088	0.38400000000000034	0.5689999999999991	0.14400000000000013	0.40300000000000047	0.4969999999999999	0.7769999999999992	0.3030000000000008	0.17600000000000016	0.4289999999999985	0.24600000000000044	0.363999999999999	0.270999999999999	0.2710000000000008	0.6230000000000011	0.46799999999999997	0.2569999999999997	0.31099999999999994	0.30100000000000016	0.19899999999999984	0.4339999999999993	0.3719999999999999	0.5739999999999998	0.25099999999999945
2.00525	0.5330000000000013	0.07599999999999874	0.3489999999999984	0.26099999999999923	0.31099999999999994	0.3719999999999999	0.952	0.11799999999999855	0.36900000000000155	0.5859999999999985	0.37099999999999866	0.03200000000000003	0.05799999999999983	0.45500000000000007	0.5640000000000001	0.19000000000000128	0.254999999999999	0.4720000000000013	0.391	0.15300000000000047	0.25900000000000034	0.39899999999999913	0.3160000000000025	0.20899999999999963	0.18900000000000006	0.39899999999999913	0.4609999999999985	0.23499999999999943	0.34500000000000064	0.39000000000000057	0.8460000000000001	0.3240000000000016	0.09500000000000064	0.22299999999999898	0.26399999999999935	0.30599999999999916	0.4109999999999996	0.2870000000000008	0.5890000000000004	0.4870000000000001	0.2469999999999999	0.23000000000000043	0.48900000000000077	0.21499999999999986	0.35100000000000087	0.2889999999999997	0.5890000000000004	0.34199999999999875
2.17184	0.391	0.1789999999999985	0.3009999999999984	0.2859999999999996	0.40800000000000125	0.2810000000000006	0.7569999999999997	0.07099999999999973	0.44899999999999984	0.8030000000000008	0.25	0.23300000000000054	0.30799999999999983	0.33500000000000085	0.5169999999999995	0.1750000000000007	0.2959999999999994	0.4540000000000006	0.4939999999999998	0.15700000000000003	0.359	0.3290000000000006	0.4280000000000008	0.31700000000000017	0.24900000000000233	0.42600000000000016	0.6359999999999992	0.2889999999999997	0.17400000000000126	0.5410000000000004	0.8309999999999995	0.41000000000000014	0.27200000000000024	0.1999999999999993	0.3179999999999996	0.35800000000000054	0.3409999999999993	0.3630000000000013	0.4430000000000014	0.4209999999999994	0.2729999999999997	0.13599999999999923	0.44200000000000017	0.31700000000000017	0.3780000000000001	0.3149999999999995	0.4920000000000009	0.4219999999999988
2.33857	0.5090000000000003	0.09699999999999953	0.3869999999999987	0.3460000000000001	0.3180000000000014	0.3019999999999996	0.7949999999999999	0.10899999999999999	0.36900000000000155	0.19699999999999918	0.3609999999999989	0.10000000000000142	0.29800000000000004	0.4480000000000004	0.5549999999999997	0.1999999999999993	0.13299999999999912	0.5490000000000013	0.4349999999999987	0.12400000000000055	0.32200000000000095	0.32099999999999973	0.48200000000000287	0.33999999999999986	0.22600000000000264	0.5619999999999994	0.6499999999999986	0.3049999999999997	0.4090000000000007	0.5800000000000001	0.8550000000000004	0.38700000000000045	0.11500000000000021	0.2129999999999992	0.4339999999999993	0.4450000000000003	0.504999999999999	0.40000000000000036	0.5550000000000015	0.5419999999999998	0.3349999999999991	0.37700000000000067	0.3810000000000002	0.23199999999999932	0.24300000000000033	0.2779999999999987	0.5289999999999999	0.34199999999999875
2.50516	0.4109999999999996	0.1739999999999995	0.3669999999999991	0.4269999999999996	0.34999999999999964	0.20400000000000063	0.972999999999999	0.08899999999999864	0.3960000000000008	0.23900000000000077	0.3409999999999993	0.20300000000000118	0.2029999999999994	0.45199999999999996	0.4859999999999989	0.17300000000000182	0.3490000000000002	0.47600000000000087	0.536999999999999	0.17600000000000016	0.37700000000000067	0.6210000000000004	0.40400000000000347	0.3149999999999995	0.24900000000000233	0.5179999999999989	0.5549999999999997	0.23399999999999999	0.3150000000000013	0.5099999999999998	0.754999999999999	0.35999999999999943	0.14300000000000068	0.26699999999999946	0.3130000000000006	0.4499999999999993	0.3349999999999991	0.45500000000000007	0.7080000000000002	0.5919999999999987	0.28999999999999915	0.5020000000000007	0.2870000000000008	0.26099999999999923	0.22300000000000075	0.3330000000000002	0.5099999999999998	0.31899999999999906
2.6719	0.44599999999999973	0.08499999999999908	0.37599999999999945	0.3359999999999985	0.4320000000000004	0.23900000000000077	0.7839999999999989	0.04800000000000004	0.5540000000000003	0.4759999999999991	0.32599999999999874	0.11300000000000132	0.26200000000000045	0.3130000000000006	0.5689999999999991	0.18500000000000227	0.2890000000000015	0.6100000000000012	0.3490000000000002	0.18599999999999994	0.26200000000000045	0.20999999999999908	0.34299999999999997	0.35100000000000087	0.18700000000000117	0.45199999999999996	0.5889999999999986	0.3669999999999991	0.20000000000000107	0.4450000000000003	0.8409999999999993	0.3230000000000004	0.15300000000000047	0.42499999999999893	0.2729999999999997	0.4339999999999993	0.270999999999999	0.3890000000000011	0.6180000000000003	0.45399999999999885	0.25	0.31400000000000006	0.22100000000000009	0.22100000000000009	0.2810000000000006	0.21799999999999997	0.5180000000000007	0.3780000000000001
2.83863	0.5129999999999999	0.2759999999999998	0.3199999999999985	0.4289999999999985	0.3520000000000003	0.20599999999999952	0.827	0.04099999999999859	0.4720000000000013	0.31700000000000017	0.3929999999999989	0.20500000000000007	0.2789999999999999	0.4300000000000015	0.6359999999999992	0.10200000000000031	0.25400000000000134	0.37900000000000134	0.613999999999999	0.17900000000000027	0.3049999999999997	0.37599999999999945	0.38300000000000267	0.3179999999999996	0.25200000000000244	0.44599999999999973	0.581999999999999	0.2859999999999996	0.8369999999999997	0.3390000000000004	0.7829999999999995	0.43700000000000117	0.09600000000000009	0.26899999999999835	0.33999999999999986	0.5760000000000005	0.41199999999999903	0.3330000000000002	0.636000000000001	0.4710000000000001	0.24299999999999855	0.15799999999999947	0.26399999999999935	0.2629999999999999	0.3490000000000002	0.13699999999999868	0.5120000000000005	0.37100000000000044
3.00528	0.47199999999999953	0.2829999999999995	0.4969999999999999	0.43099999999999916	0.37700000000000067	0.04300000000000104	0.8809999999999985	0.06999999999999851	0.5060000000000002	0.661999999999999	0.4469999999999992	0.1120000000000001	0.06199999999999939	0.26200000000000045	0.4919999999999991	0.14000000000000057	0.2240000000000002	0.43900000000000006	0.47199999999999953	0.21000000000000085	0.20899999999999963	0.25900000000000034	0.4490000000000016	0.3049999999999997	0.142000000000003	0.4989999999999988	0.6609999999999996	0.2679999999999989	0.12300000000000111	0.2940000000000005	0.8200000000000003	0.35300000000000153	0.20199999999999996	0.3229999999999986	0.49600000000000044	0.4819999999999993	0.24499999999999922	0.33699999999999974	0.6400000000000006	0.5809999999999995	0.3949999999999996	0.4640000000000004	0.3669999999999991	0.3930000000000007	0.2289999999999992	0.1399999999999988	0.5899999999999999	0.47799999999999976
3.17197	0.527000000000001	0.21399999999999864	0.2779999999999987	0.43599999999999994	0.5300000000000011	0.09800000000000075	0.7859999999999996	0.0	0.5360000000000014	0.5199999999999996	0.22799999999999976	0.19100000000000072	0.28999999999999915	0.3410000000000011	0.520999999999999	0.1700000000000017	0.30600000000000094	0.44400000000000084	0.5019999999999989	0.09100000000000108	0.28800000000000026	0.31400000000000006	0.45500000000000185	0.2859999999999996	0.22300000000000253	0.552999999999999	0.6159999999999997	0.2729999999999997	0.2759999999999998	0.5470000000000006	0.9000000000000004	0.43299999999999983	0.2810000000000006	0.30299999999999905	0.45199999999999996	0.5359999999999996	0.3979999999999997	0.41600000000000037	0.6450000000000014	0.4870000000000001	0.34999999999999964	0.34500000000000064	0.44599999999999973	0.24799999999999933	0.23399999999999999	0.2939999999999987	0.5449999999999999	0.4339999999999993
3.33864	0.5850000000000009	0.2729999999999997	0.2649999999999988	0.4969999999999999	0.39400000000000013	0.1070000000000011	0.8469999999999995	0.2599999999999998	0.29800000000000004	0.4980000000000011	0.4129999999999985	0.22600000000000087	0.15199999999999925	0.22800000000000153	0.581999999999999	0.07900000000000063	0.16100000000000136	0.7750000000000004	0.36299999999999955	0.1509999999999998	0.27500000000000036	0.15000000000000036	0.48600000000000065	0.19500000000000028	0.15500000000000114	0.5399999999999991	0.6029999999999998	0.33199999999999896	0.41100000000000136	0.38400000000000034	0.8829999999999991	0.39000000000000057	0.16699999999999982	0.21499999999999986	0.48600000000000065	0.5960000000000001	0.3099999999999987	0.35299999999999976	0.6560000000000006	0.49599999999999866	0.38599999999999923	0.08200000000000074	0.3089999999999993	0.21000000000000085	0.17099999999999937	0.27999999999999936	0.5810000000000013	0.46799999999999997
3.50531	0.5080000000000009	0.14400000000000013	0.22999999999999865	0.5349999999999984	0.3550000000000004	0.22900000000000098	0.9129999999999985	0.17599999999999838	0.46799999999999997	0.31599999999999895	0.37899999999999956	0.22000000000000064	0.26900000000000013	0.26900000000000013	0.5489999999999995	0.17999999999999972	0.19900000000000162	0.4510000000000005	0.48099999999999987	0.19400000000000084	0.3149999999999995	0.19399999999999906	0.4940000000000033	0.41999999999999993	0.18400000000000105	0.5299999999999994	0.7679999999999989	0.37599999999999945	0.5259999999999998	0.3509999999999991	1.0840000000000014	0.2959999999999994	0.2110000000000003	0.32899999999999885	0.40700000000000003	0.7119999999999997	0.4269999999999996	0.5180000000000007	0.7710000000000008	0.4710000000000001	0.42600000000000016	0.2759999999999998	0.32399999999999984	0.2759999999999998	0.18599999999999994	0.24599999999999866	0.6460000000000008	0.3650000000000002
3.67216	0.47799999999999976	0.238999999999999	0.22499999999999964	0.5559999999999992	0.35100000000000087	0.0	0.9079999999999995	0.07199999999999918	0.46300000000000097	0.532	0.375	0.2400000000000002	0.16499999999999915	0.3390000000000004	0.6929999999999996	0.125	0.14199999999999946	0.3960000000000008	0.2029999999999994	0.11500000000000021	0.28500000000000014	0.3379999999999992	0.41300000000000026	0.2400000000000002	0.17800000000000082	0.5999999999999996	0.613999999999999	0.34699999999999953	0.3730000000000011	0.3460000000000001	0.7799999999999994	0.39000000000000057	0.20700000000000074	0.2749999999999986	0.6009999999999991	0.5589999999999993	0.5220000000000002	0.46300000000000097	0.6170000000000009	0.613999999999999	0.2969999999999988	0.1460000000000008	0.31900000000000084	0.2469999999999999	0.2810000000000006	0.266	0.5670000000000002	0.35999999999999943
3.83868	0.5340000000000007	0.3199999999999985	0.20999999999999908	0.5409999999999986	0.5360000000000014	0.2550000000000008	0.9669999999999987	0.13099999999999845	0.5940000000000012	0.6550000000000011	0.5079999999999991	0.37200000000000166	0.44599999999999973	0.4720000000000013	0.5030000000000001	0.15399999999999991	0.04299999999999926	0.45199999999999996	0.5090000000000003	0.14700000000000024	0.4190000000000005	0.19699999999999918	0.5150000000000006	0.3689999999999998	0.30600000000000094	0.43599999999999994	0.597999999999999	0.42900000000000027	0.5810000000000013	0.4789999999999992	0.8089999999999993	0.41799999999999926	0.18900000000000006	0.33399999999999963	0.5090000000000003	0.6419999999999995	0.3810000000000002	0.6710000000000012	0.6760000000000002	0.6689999999999987	0.28200000000000003	0.27800000000000047	0.4529999999999994	0.37899999999999956	0.36400000000000077	0.25099999999999945	0.6260000000000012	0.5899999999999999
4.00544	0.5389999999999997	0.15199999999999925	0.26699999999999946	0.5239999999999991	0.22300000000000075	0.3819999999999997	0.9239999999999995	0.11299999999999955	0.44899999999999984	0.4770000000000003	0.48999999999999844	0.17900000000000027	0.35299999999999976	0.4530000000000012	0.5599999999999987	0.13100000000000023	0.16400000000000148	0.6539999999999999	0.36599999999999966	0.2270000000000003	0.47600000000000087	0.3260000000000005	0.365000000000002	0.27200000000000024	0.15800000000000125	0.5670000000000002	0.6049999999999986	0.45899999999999963	0.2900000000000009	0.3620000000000001	0.9599999999999991	0.3930000000000007	0.16999999999999993	0.31599999999999895	0.43900000000000006	0.5990000000000002	0.38599999999999923	0.5780000000000012	0.7080000000000002	0.49799999999999933	0.2649999999999988	0.23300000000000054	0.2859999999999996	0.21199999999999974	0.22300000000000075	0.3069999999999986	0.6080000000000005	0.395999999999999
4.17201	0.5340000000000007	0.3199999999999985	0.33399999999999963	0.5409999999999986	0.38700000000000045	0.47799999999999976	1.0409999999999986	0.13099999999999845	0.6190000000000015	0.4319999999999986	0.3089999999999993	0.37200000000000166	0.22299999999999898	0.6210000000000004	0.6519999999999992	0.17900000000000205	0.09299999999999997	0.527000000000001	0.484	0.1720000000000006	0.4930000000000003	0.3949999999999996	0.3910000000000018	0.29499999999999993	0.10800000000000054	0.5099999999999998	0.673	0.42900000000000027	0.5060000000000002	0.4540000000000006	0.9829999999999988	0.3680000000000021	0.2140000000000004	0.38399999999999856	0.5830000000000002	0.7159999999999993	0.2569999999999997	0.745000000000001	0.6510000000000016	0.5699999999999985	0.43099999999999916	0.3520000000000003	0.25399999999999956	0.3049999999999997	0.26500000000000057	0.375	0.5510000000000002	0.4169999999999998
4.33871	0.6010000000000009	0.31299999999999883	0.1789999999999985	0.7329999999999988	0.33200000000000074	0.2710000000000008	1.0839999999999996	0.14899999999999913	0.4620000000000015	0.4209999999999994	0.4269999999999996	0.3650000000000002	0.24099999999999966	0.7870000000000008	0.7199999999999989	0.245000000000001	0.03300000000000125	0.4190000000000005	0.4770000000000003	0.21499999999999986	0.6349999999999998	0.26399999999999935	0.5300000000000011	0.3849999999999998	0.17300000000000182	0.5039999999999996	0.690999999999999	0.5459999999999994	0.30100000000000016	0.6950000000000003	0.9000000000000004	0.28500000000000014	0.25700000000000145	0.3769999999999989	0.5760000000000005	0.7590000000000003	0.49799999999999933	0.7880000000000003	0.7940000000000005	0.5619999999999994	0.39899999999999913	0.4930000000000003	0.3960000000000008	0.39700000000000024	0.5069999999999997	0.3929999999999989	0.5449999999999999	0.5830000000000002
4.50552	0.668000000000001	0.23099999999999987	0.3459999999999983	0.8009999999999984	0.45000000000000107	0.46199999999999974	1.225999999999999	0.11799999999999855	0.4540000000000006	0.4839999999999982	0.4449999999999985	0.45700000000000074	0.23399999999999999	0.9290000000000003	0.5149999999999988	0.43400000000000105	0.022999999999999687	0.5600000000000005	0.3949999999999996	0.1330000000000009	0.777000000000001	0.18200000000000038	0.5200000000000031	0.27699999999999925	0.2140000000000022	0.47199999999999953	0.6589999999999989	0.4139999999999997	0.2940000000000005	0.5890000000000004	1.2879999999999985	0.3500000000000014	0.2740000000000009	0.3699999999999992	0.5179999999999989	0.7520000000000007	0.36599999999999966	1.0790000000000006	0.7370000000000001	0.552999999999999	0.46699999999999875	0.3119999999999994	0.43900000000000006	0.39000000000000057	0.5	0.43599999999999994	0.5380000000000003	0.32699999999999996
4.67221	0.6100000000000012	0.19899999999999984	0.33999999999999986	0.7949999999999999	0.4690000000000012	0.5030000000000001	1.2929999999999993	0.20999999999999908	0.5950000000000006	0.3990000000000009	0.48799999999999955	0.375	0.30100000000000016	1.2190000000000012	0.657	0.1280000000000001	0.062000000000001165	0.354000000000001	0.43799999999999883	0.3490000000000002	0.9190000000000005	0.2989999999999995	0.43599999999999994	0.34299999999999997	0.08100000000000307	0.613999999999999	0.7259999999999991	0.4559999999999995	0.33699999999999974	0.6069999999999993	1.0310000000000006	0.31599999999999895	0.19200000000000017	0.363999999999999	0.4369999999999994	0.8189999999999991	0.359	1.0220000000000002	0.6310000000000002	0.5449999999999999	0.38599999999999923	0.37899999999999956	0.4819999999999993	0.2840000000000007	0.6419999999999995	0.5030000000000001	0.5310000000000006	0.41799999999999926
4.83883	0.527000000000001	0.31299999999999883	0.20399999999999885	0.8079999999999998	0.33200000000000074	0.668000000000001	1.4059999999999988	0.07499999999999929	0.43700000000000117	0.1980000000000004	0.45099999999999874	0.3150000000000013	0.2159999999999993	1.383000000000001	0.645999999999999	0.0710000000000015	0.1819999999999986	0.5190000000000001	0.5019999999999989	0.21499999999999986	1.181000000000001	0.3379999999999992	0.5050000000000026	0.31099999999999994	0.17300000000000182	0.4789999999999992	0.7400000000000002	0.5700000000000003	0.20199999999999996	0.6950000000000003	1.147999999999998	0.28500000000000014	0.18200000000000038	0.22799999999999976	0.5259999999999998	0.7839999999999989	0.3979999999999997	1.2590000000000003	0.7190000000000012	0.5119999999999987	0.39899999999999913	0.2699999999999996	0.44599999999999973	0.3230000000000004	0.5310000000000006	0.46699999999999875	0.5940000000000012	0.3349999999999991
5.00547	0.5620000000000012	0.2240000000000002	0.28699999999999903	0.8409999999999993	0.3890000000000011	1.027000000000001	1.5649999999999995	0.15799999999999947	0.5220000000000002	0.08800000000000097	0.38599999999999923	0.5980000000000008	0.3249999999999993	1.8150000000000013	0.6049999999999986	0.18200000000000216	0.021999999999998465	0.30600000000000094	0.4859999999999989	0.29900000000000126	1.588000000000001	0.27399999999999913	0.5430000000000028	0.24799999999999933	0.11100000000000065	0.48799999999999955	0.5999999999999996	0.48099999999999987	0.43400000000000105	0.9529999999999994	1.1599999999999984	0.4209999999999994	0.19200000000000017	0.3119999999999994	0.46199999999999974	0.8680000000000003	0.4079999999999995	1.468	0.7530000000000001	0.6469999999999985	0.35799999999999876	0.13100000000000023	0.3810000000000002	0.2580000000000009	0.8379999999999992	0.5510000000000002	0.479000000000001	0.4939999999999998
5.17212	0.46199999999999974	0.29800000000000004	0.3149999999999995	0.8189999999999991	0.370000000000001	1.1720000000000006	1.7879999999999985	0.18499999999999872	0.49600000000000044	0.25	0.43799999999999883	0.4490000000000016	0.1269999999999989	2.235000000000001	0.5579999999999998	0.07900000000000063	0.062000000000001165	0.4280000000000008	0.46199999999999974	0.1509999999999998	1.7870000000000008	0.32399999999999984	0.43599999999999994	0.2940000000000005	0.22900000000000276	0.5399999999999991	0.6519999999999992	0.6790000000000003	0.2629999999999999	1.225999999999999	1.4769999999999985	0.3410000000000011	0.16699999999999982	0.3139999999999983	0.4369999999999994	0.968	0.38399999999999856	1.6910000000000007	0.5820000000000007	0.5449999999999999	0.38599999999999923	0.3049999999999997	0.35800000000000054	0.3089999999999993	1.013	0.5779999999999994	0.6059999999999999	0.39400000000000013
